date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2025-12-31,2671.0,83561.3828125,89596.0,1873.0,Chicago - IL,2024-12-31,Class A
2026-12-31,2534.0,86094.7890625,92477.0,2881.0,Chicago - IL,2024-12-31,Class A
2027-12-31,4092.0,90186.21875,97145.0,4668.0,Chicago - IL,2024-12-31,Class A
2028-12-31,4145.0,94331.6640625,101560.0,4415.0,Chicago - IL,2024-12-31,Class A
2029-12-31,4200.0,98530.90625,106094.0,4534.0,Chicago - IL,2024-12-31,Class A
2024-12-31,3769.0,178811.609375,190812.0,4671.0,Chicago - IL,2024-12-31,Class B
2025-12-31,3032.0,181843.078125,192566.0,1754.0,Chicago - IL,2024-12-31,Class B
2026-12-31,2842.0,184685.171875,194783.0,2217.0,Chicago - IL,2024-12-31,Class B
2027-12-31,2808.0,187493.765625,197662.0,2879.0,Chicago - IL,2024-12-31,Class B
2028-12-31,2692.0,190185.171875,200591.0,2929.0,Chicago - IL,2024-12-31,Class B
2029-12-31,2659.0,192843.890625,203599.0,3008.0,Chicago - IL,2024-12-31,Class B
2024-12-31,-980.0,275962.8125,290574.0,108.0,Chicago - IL,2024-12-31,Class C
2025-12-31,-415.0,275547.5,290609.0,35.0,Chicago - IL,2024-12-31,Class C
2026-12-31,645.0,276192.71875,290413.0,-196.0,Chicago - IL,2024-12-31,Class C
2027-12-31,206.0,276398.875,290220.0,-193.0,Chicago - IL,2024-12-31,Class C
2028-12-31,-299.0,276099.59375,290026.0,-194.0,Chicago - IL,2024-12-31,Class C
2029-12-31,-511.0,275587.96875,289829.0,-197.0,Chicago - IL,2024-12-31,Class C
2024-12-31,498.0,12182.8505859375,13259.0,661.0,Cincinnati - OH,2024-12-31,Class A
2025-12-31,448.0,12632.0849609375,13898.0,639.0,Cincinnati - OH,2024-12-31,Class A
2026-12-31,914.0,13545.7294921875,14793.0,895.0,Cincinnati - OH,2024-12-31,Class A
2027-12-31,923.0,14468.0556640625,15691.0,898.0,Cincinnati - OH,2024-12-31,Class A
2028-12-31,920.0,15387.8408203125,16679.0,988.0,Cincinnati - OH,2024-12-31,Class A
2029-12-31,932.0,16319.916015625,17665.0,986.0,Cincinnati - OH,2024-12-31,Class A
2024-12-31,2706.0,53743.78125,58957.0,3807.0,Cincinnati - OH,2024-12-31,Class B
2025-12-31,2074.0,55818.52734375,60419.0,1462.0,Cincinnati - OH,2024-12-31,Class B
2026-12-31,1610.0,57427.9375,61414.0,995.0,Cincinnati - OH,2024-12-31,Class B
2027-12-31,1054.0,58482.78125,62374.0,960.0,Cincinnati - OH,2024-12-31,Class B
2028-12-31,1046.0,59528.30078125,63432.0,1058.0,Cincinnati - OH,2024-12-31,Class B
2029-12-31,1021.0,60548.83203125,64487.0,1055.0,Cincinnati - OH,2024-12-31,Class B
2024-12-31,-115.0,67820.8671875,72271.0,-5.0,Cincinnati - OH,2024-12-31,Class C
2025-12-31,-306.0,67514.9765625,72188.0,-83.0,Cincinnati - OH,2024-12-31,Class C
2026-12-31,-103.0,67411.78125,72281.0,93.0,Cincinnati - OH,2024-12-31,Class C
2027-12-31,-26.0,67386.203125,72189.0,-92.0,Cincinnati - OH,2024-12-31,Class C
2028-12-31,-34.0,67352.109375,72097.0,-92.0,Cincinnati - OH,2024-12-31,Class C
2029-12-31,-98.0,67254.40625,72003.0,-94.0,Cincinnati - OH,2024-12-31,Class C
2024-12-31,650.0,6133.95556640625,7705.0,1287.0,Cleveland - OH,2024-12-31,Class A
2025-12-31,926.0,7060.04296875,8104.0,399.0,Cleveland - OH,2024-12-31,Class A
2026-12-31,631.0,7690.42529296875,8837.0,733.0,Cleveland - OH,2024-12-31,Class A
2027-12-31,626.0,8317.3359375,9558.0,721.0,Cleveland - OH,2024-12-31,Class A
2028-12-31,722.0,9038.873046875,10367.0,809.0,Cleveland - OH,2024-12-31,Class A
2029-12-31,740.0,9778.3291015625,11179.0,812.0,Cleveland - OH,2024-12-31,Class A
2024-12-31,1028.0,41792.1796875,45140.0,729.0,Cleveland - OH,2024-12-31,Class B
2025-12-31,1041.0,42834.1953125,46391.0,1251.0,Cleveland - OH,2024-12-31,Class B
2026-12-31,984.0,43818.8359375,47084.0,693.0,Cleveland - OH,2024-12-31,Class B
2027-12-31,841.0,44658.5234375,47831.0,747.0,Cleveland - OH,2024-12-31,Class B
2028-12-31,838.0,45496.3046875,48668.0,837.0,Cleveland - OH,2024-12-31,Class B
2029-12-31,800.0,46296.2734375,49509.0,841.0,Cleveland - OH,2024-12-31,Class B
2024-12-31,-210.0,77098.34375,83744.0,-2.0,Cleveland - OH,2024-12-31,Class C
2025-12-31,-75.0,77022.9296875,83727.0,-17.0,Cleveland - OH,2024-12-31,Class C
2026-12-31,351.0,77374.890625,83704.0,-23.0,Cleveland - OH,2024-12-31,Class C
2027-12-31,343.0,77715.578125,83681.0,-23.0,Cleveland - OH,2024-12-31,Class C
2028-12-31,136.0,77852.3515625,83659.0,-22.0,Cleveland - OH,2024-12-31,Class C
2029-12-31,-11.0,77840.5234375,83637.0,-22.0,Cleveland - OH,2024-12-31,Class C
2024-12-31,1134.0,8225.3525390625,10412.0,2224.0,Colorado Springs - CO,2024-12-31,Class A
2025-12-31,910.0,9135.9130859375,10412.0,0.0,Colorado Springs - CO,2024-12-31,Class A
2026-12-31,574.0,9710.908203125,10662.0,250.0,Colorado Springs - CO,2024-12-31,Class A
2027-12-31,563.0,10272.4208984375,11316.0,654.0,Colorado Springs - CO,2024-12-31,Class A
2028-12-31,745.0,11017.4658203125,12132.0,816.0,Colorado Springs - CO,2024-12-31,Class A
2029-12-31,820.0,11836.9638671875,13010.0,878.0,Colorado Springs - CO,2024-12-31,Class A
2024-12-31,2123.0,23857.7265625,27639.0,2937.0,Colorado Springs - CO,2024-12-31,Class B
2025-12-31,1252.0,25110.400390625,28242.0,603.0,Colorado Springs - CO,2024-12-31,Class B
2026-12-31,1680.0,26790.505859375,30206.0,1964.0,Colorado Springs - CO,2024-12-31,Class B
2027-12-31,1418.0,28208.75,31025.0,819.0,Colorado Springs - CO,2024-12-31,Class B
2028-12-31,1037.0,29245.10546875,32047.0,1022.0,Colorado Springs - CO,2024-12-31,Class B
2029-12-31,1062.0,30307.189453125,33146.0,1099.0,Colorado Springs - CO,2024-12-31,Class B
2024-12-31,92.0,16417.248046875,17781.0,0.0,Colorado Springs - CO,2024-12-31,Class C
2025-12-31,-6.0,16411.56640625,17771.0,-10.0,Colorado Springs - CO,2024-12-31,Class C
2026-12-31,20.0,16431.86328125,17824.0,53.0,Colorado Springs - CO,2024-12-31,Class C
2027-12-31,61.0,16492.505859375,17812.0,-12.0,Colorado Springs - CO,2024-12-31,Class C
2028-12-31,64.0,16556.291015625,17799.0,-13.0,Colorado Springs - CO,2024-12-31,Class C
2029-12-31,40.0,16594.375,17787.0,-12.0,Colorado Springs - CO,2024-12-31,Class C
2024-12-31,285.0,5031.2353515625,5628.0,527.0,Columbia - SC,2024-12-31,Class A
2025-12-31,181.0,5211.740234375,5628.0,0.0,Columbia - SC,2024-12-31,Class A
2026-12-31,52.0,5264.517578125,5666.0,38.0,Columbia - SC,2024-12-31,Class A
2027-12-31,68.0,5332.06494140625,5779.0,113.0,Columbia - SC,2024-12-31,Class A
2028-12-31,141.0,5472.43212890625,5917.0,138.0,Columbia - SC,2024-12-31,Class A
2029-12-31,150.0,5621.55322265625,6063.0,146.0,Columbia - SC,2024-12-31,Class A
2024-12-31,393.0,21990.662109375,24395.0,847.0,Columbia - SC,2024-12-31,Class B
2025-12-31,203.0,22193.4765625,24450.0,55.0,Columbia - SC,2024-12-31,Class B
2026-12-31,114.0,22306.126953125,24500.0,50.0,Columbia - SC,2024-12-31,Class B
2027-12-31,72.0,22379.08984375,24643.0,143.0,Columbia - SC,2024-12-31,Class B
2028-12-31,211.0,22590.8359375,24820.0,177.0,Columbia - SC,2024-12-31,Class B
2029-12-31,233.0,22823.490234375,25006.0,186.0,Columbia - SC,2024-12-31,Class B
2024-12-31,-13.0,10322.6357421875,11420.0,0.0,Columbia - SC,2024-12-31,Class C
2025-12-31,-41.0,10281.0146484375,11408.0,-12.0,Columbia - SC,2024-12-31,Class C
2026-12-31,-46.0,10234.734375,11390.0,-18.0,Columbia - SC,2024-12-31,Class C
2027-12-31,-44.0,10191.24609375,11373.0,-17.0,Columbia - SC,2024-12-31,Class C
2028-12-31,5.0,10196.4111328125,11356.0,-17.0,Columbia - SC,2024-12-31,Class C
2029-12-31,15.0,10211.0849609375,11339.0,-17.0,Columbia - SC,2024-12-31,Class C
2024-12-31,486.0,22667.119140625,25022.0,1263.0,Columbus - OH,2024-12-31,Class A
2025-12-31,681.0,23347.552734375,25819.0,797.0,Columbus - OH,2024-12-31,Class A
2026-12-31,1024.0,24371.984375,26897.0,1078.0,Columbus - OH,2024-12-31,Class A
2027-12-31,1573.0,25943.318359375,28445.0,1548.0,Columbus - OH,2024-12-31,Class A
2028-12-31,1678.0,27620.50390625,30272.0,1827.0,Columbus - OH,2024-12-31,Class A
2029-12-31,1763.0,29383.787109375,32162.0,1890.0,Columbus - OH,2024-12-31,Class A
2024-12-31,5349.0,90007.8359375,100215.0,4983.0,Columbus - OH,2024-12-31,Class B
2025-12-31,4158.0,94166.0859375,103385.0,3170.0,Columbus - OH,2024-12-31,Class B
2026-12-31,3329.0,97495.09375,105799.0,2414.0,Columbus - OH,2024-12-31,Class B
2027-12-31,2552.0,100047.0234375,108108.0,2309.0,Columbus - OH,2024-12-31,Class B
2028-12-31,2570.0,102615.8203125,110834.0,2726.0,Columbus - OH,2024-12-31,Class B
2029-12-31,2657.0,105273.1484375,113654.0,2820.0,Columbus - OH,2024-12-31,Class B
2024-12-31,-380.0,87633.8984375,93324.0,-12.0,Columbus - OH,2024-12-31,Class C
2025-12-31,-326.0,87306.125,93345.0,21.0,Columbus - OH,2024-12-31,Class C
2026-12-31,-310.0,86996.9453125,93232.0,-113.0,Columbus - OH,2024-12-31,Class C
2027-12-31,7.0,87005.5625,93128.0,-104.0,Columbus - OH,2024-12-31,Class C
2028-12-31,42.0,87047.0625,93029.0,-99.0,Columbus - OH,2024-12-31,Class C
2029-12-31,-66.0,86982.125,92927.0,-102.0,Columbus - OH,2024-12-31,Class C
2024-12-31,11484.0,240595.1875,269044.0,14772.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2025-12-31,8487.0,249082.703125,276486.0,7442.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2026-12-31,8171.0,257253.65625,283734.0,7248.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2027-12-31,12118.0,269372.78125,297011.0,13277.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2028-12-31,13256.0,282628.46875,310311.0,13300.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2029-12-31,13014.0,295642.0,323862.0,13551.0,Dallas-Fort Worth - TX,2024-12-31,Class A
2024-12-31,14434.0,371926.96875,425359.0,21230.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2025-12-31,13682.0,385608.28125,439492.0,14133.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2026-12-31,13212.0,398821.625,448960.0,9468.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2027-12-31,10866.0,409688.0,457125.0,8165.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2028-12-31,9137.0,418825.375,466198.0,9073.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2029-12-31,8953.0,427778.59375,475442.0,9244.0,Dallas-Fort Worth - TX,2024-12-31,Class B
2024-12-31,57.0,183414.015625,201061.0,358.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2025-12-31,-1638.0,181776.5,199845.0,-1216.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2026-12-31,-1873.0,179903.203125,198208.0,-1637.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2027-12-31,-2043.0,177859.65625,196579.0,-1629.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2028-12-31,-1363.0,176496.84375,194926.0,-1653.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2029-12-31,-1390.0,175106.015625,193241.0,-1685.0,Dallas-Fort Worth - TX,2024-12-31,Class C
2024-12-31,47.0,3686.314453125,4138.0,0.0,Dayton - OH,2024-12-31,Class A
2025-12-31,-2.0,3684.43627929688,4138.0,0.0,Dayton - OH,2024-12-31,Class A
2026-12-31,47.0,3731.7119140625,4226.0,88.0,Dayton - OH,2024-12-31,Class A
2027-12-31,126.0,3857.68017578125,4388.0,162.0,Dayton - OH,2024-12-31,Class A
2028-12-31,155.0,4011.95361328125,4574.0,186.0,Dayton - OH,2024-12-31,Class A
2029-12-31,162.0,4174.94921875,4766.0,192.0,Dayton - OH,2024-12-31,Class A
2024-12-31,629.0,12614.287109375,13627.0,477.0,Dayton - OH,2024-12-31,Class B
2025-12-31,116.0,12730.98828125,13627.0,0.0,Dayton - OH,2024-12-31,Class B
2026-12-31,48.0,12778.8515625,13719.0,92.0,Dayton - OH,2024-12-31,Class B
2027-12-31,130.0,12909.6796875,13886.0,167.0,Dayton - OH,2024-12-31,Class B
2028-12-31,145.0,13055.578125,14077.0,191.0,Dayton - OH,2024-12-31,Class B
2029-12-31,148.0,13203.9306640625,14275.0,198.0,Dayton - OH,2024-12-31,Class B
2024-12-31,-26.0,31854.375,33852.0,-2.0,Dayton - OH,2024-12-31,Class C
2025-12-31,-171.0,31683.16796875,33838.0,-14.0,Dayton - OH,2024-12-31,Class C
2026-12-31,-18.0,31664.46484375,33829.0,-9.0,Dayton - OH,2024-12-31,Class C
2027-12-31,14.0,31678.703125,33825.0,-4.0,Dayton - OH,2024-12-31,Class C
2028-12-31,-36.0,31643.041015625,33822.0,-3.0,Dayton - OH,2024-12-31,Class C
2029-12-31,-58.0,31585.171875,33819.0,-3.0,Dayton - OH,2024-12-31,Class C
2024-12-31,720.0,4005.83251953125,5207.0,1225.0,Daytona Beach - FL,2024-12-31,Class A
2025-12-31,620.0,4625.16064453125,5458.0,251.0,Daytona Beach - FL,2024-12-31,Class A
2026-12-31,488.0,5112.4677734375,5846.0,388.0,Daytona Beach - FL,2024-12-31,Class A
2027-12-31,419.0,5532.22607421875,6136.0,290.0,Daytona Beach - FL,2024-12-31,Class A
2028-12-31,366.0,5899.07666015625,6494.0,358.0,Daytona Beach - FL,2024-12-31,Class A
2029-12-31,357.0,6255.947265625,6870.0,376.0,Daytona Beach - FL,2024-12-31,Class A
2024-12-31,971.0,13192.322265625,14925.0,1009.0,Daytona Beach - FL,2024-12-31,Class B
2025-12-31,500.0,13693.5419921875,15046.0,121.0,Daytona Beach - FL,2024-12-31,Class B
2026-12-31,351.0,14044.4130859375,15438.0,392.0,Daytona Beach - FL,2024-12-31,Class B
2027-12-31,276.0,14320.1767578125,15706.0,268.0,Daytona Beach - FL,2024-12-31,Class B
2028-12-31,352.0,14673.2900390625,16036.0,330.0,Daytona Beach - FL,2024-12-31,Class B
2029-12-31,362.0,15035.267578125,16383.0,347.0,Daytona Beach - FL,2024-12-31,Class B
2024-12-31,-35.0,7468.5107421875,8150.0,-20.0,Daytona Beach - FL,2024-12-31,Class C
2025-12-31,-23.0,7446.02490234375,8142.0,-8.0,Daytona Beach - FL,2024-12-31,Class C
2026-12-31,-27.0,7417.873046875,8130.0,-12.0,Daytona Beach - FL,2024-12-31,Class C
2027-12-31,-29.0,7388.3515625,8119.0,-11.0,Daytona Beach - FL,2024-12-31,Class C
2028-12-31,6.0,7392.97314453125,8109.0,-10.0,Daytona Beach - FL,2024-12-31,Class C
2029-12-31,15.0,7407.5986328125,8098.0,-11.0,Daytona Beach - FL,2024-12-31,Class C
2024-12-31,6024.0,93485.359375,107071.0,8188.0,Denver - CO,2024-12-31,Class A
2025-12-31,4911.0,98396.3828125,111674.0,4603.0,Denver - CO,2024-12-31,Class A
2026-12-31,4065.0,102461.6953125,115094.0,3420.0,Denver - CO,2024-12-31,Class A
2027-12-31,3948.0,106410.3984375,118277.0,3183.0,Denver - CO,2024-12-31,Class A
2028-12-31,4885.0,111296.046875,122827.0,4550.0,Denver - CO,2024-12-31,Class A
2029-12-31,5197.0,116493.4765625,127910.0,5083.0,Denver - CO,2024-12-31,Class A
2024-12-31,4095.0,111410.046875,124629.0,7347.0,Denver - CO,2024-12-31,Class B
2025-12-31,3483.0,114893.6953125,128320.0,3691.0,Denver - CO,2024-12-31,Class B
2026-12-31,3210.0,118101.7734375,130928.0,2608.0,Denver - CO,2024-12-31,Class B
2027-12-31,2639.0,120740.6875,132616.0,1688.0,Denver - CO,2024-12-31,Class B
2028-12-31,2732.0,123473.1796875,135037.0,2421.0,Denver - CO,2024-12-31,Class B
2029-12-31,2734.0,126207.2421875,137744.0,2707.0,Denver - CO,2024-12-31,Class B
2024-12-31,-535.0,73561.484375,78755.0,0.0,Denver - CO,2024-12-31,Class C
2025-12-31,-293.0,73267.8203125,78748.0,-7.0,Denver - CO,2024-12-31,Class C
2026-12-31,-349.0,72917.65625,78596.0,-152.0,Denver - CO,2024-12-31,Class C
2027-12-31,-362.0,72555.484375,78448.0,-148.0,Denver - CO,2024-12-31,Class C
2028-12-31,-367.0,72189.640625,78304.0,-144.0,Denver - CO,2024-12-31,Class C
2029-12-31,-209.0,71980.265625,78162.0,-142.0,Denver - CO,2024-12-31,Class C
2024-12-31,149.0,5921.06689453125,6728.0,360.0,Des Moines - IA,2024-12-31,Class A
2025-12-31,284.0,6206.138671875,6728.0,0.0,Des Moines - IA,2024-12-31,Class A
2026-12-31,220.0,6425.609375,6945.0,217.0,Des Moines - IA,2024-12-31,Class A
2027-12-31,339.0,6764.82861328125,7342.0,397.0,Des Moines - IA,2024-12-31,Class A
2028-12-31,420.0,7185.70263671875,7797.0,455.0,Des Moines - IA,2024-12-31,Class A
2029-12-31,447.0,7632.8447265625,8268.0,471.0,Des Moines - IA,2024-12-31,Class A
2024-12-31,938.0,27796.71484375,30649.0,1438.0,Des Moines - IA,2024-12-31,Class B
2025-12-31,1132.0,28928.169921875,31049.0,400.0,Des Moines - IA,2024-12-31,Class B
2026-12-31,681.0,29607.7578125,31557.0,508.0,Des Moines - IA,2024-12-31,Class B
2027-12-31,563.0,30171.5,32095.0,538.0,Des Moines - IA,2024-12-31,Class B
2028-12-31,610.0,30781.27734375,32711.0,616.0,Des Moines - IA,2024-12-31,Class B
2029-12-31,633.0,31413.109375,33348.0,637.0,Des Moines - IA,2024-12-31,Class B
2024-12-31,-54.0,21268.4765625,22676.0,44.0,Des Moines - IA,2024-12-31,Class C
2025-12-31,-2.0,21267.455078125,22661.0,-15.0,Des Moines - IA,2024-12-31,Class C
2026-12-31,62.0,21330.16015625,22644.0,-17.0,Des Moines - IA,2024-12-31,Class C
2027-12-31,66.0,21395.95703125,22628.0,-16.0,Des Moines - IA,2024-12-31,Class C
2028-12-31,28.0,21425.236328125,22611.0,-17.0,Des Moines - IA,2024-12-31,Class C
2029-12-31,14.0,21439.318359375,22595.0,-16.0,Des Moines - IA,2024-12-31,Class C
2024-12-31,1006.0,8957.513671875,10494.0,1248.0,Detroit - MI,2024-12-31,Class A
2025-12-31,1035.0,9992.150390625,11003.0,509.0,Detroit - MI,2024-12-31,Class A
2026-12-31,347.0,10338.3671875,11314.0,311.0,Detroit - MI,2024-12-31,Class A
2027-12-31,614.0,10952.3134765625,12089.0,775.0,Detroit - MI,2024-12-31,Class A
2028-12-31,831.0,11782.998046875,13037.0,948.0,Detroit - MI,2024-12-31,Class A
2029-12-31,908.0,12690.8095703125,14042.0,1005.0,Detroit - MI,2024-12-31,Class A
2024-12-31,2457.0,65685.953125,70545.0,1456.0,Detroit - MI,2024-12-31,Class B
2025-12-31,1554.0,67239.6171875,71651.0,1106.0,Detroit - MI,2024-12-31,Class B
2026-12-31,942.0,68181.265625,71975.0,324.0,Detroit - MI,2024-12-31,Class B
2027-12-31,952.0,69133.5859375,72784.0,809.0,Detroit - MI,2024-12-31,Class B
2028-12-31,1042.0,70175.921875,73772.0,988.0,Detroit - MI,2024-12-31,Class B
2029-12-31,1299.0,71474.15625,75265.0,1493.0,Detroit - MI,2024-12-31,Class B
2024-12-31,791.0,139739.640625,150275.0,41.0,Detroit - MI,2024-12-31,Class C
2025-12-31,-21.0,139718.90625,150176.0,-99.0,Detroit - MI,2024-12-31,Class C
2026-12-31,560.0,140277.671875,150073.0,-103.0,Detroit - MI,2024-12-31,Class C
2027-12-31,511.0,140789.1875,149975.0,-98.0,Detroit - MI,2024-12-31,Class C
2028-12-31,200.0,140989.34375,149879.0,-96.0,Detroit - MI,2024-12-31,Class C
2029-12-31,-144.0,140845.5,149785.0,-94.0,Detroit - MI,2024-12-31,Class C
2024-12-31,927.0,12838.98828125,15049.0,1017.0,Durham - NC,2024-12-31,Class A
2025-12-31,926.0,13765.8046875,16597.0,1548.0,Durham - NC,2024-12-31,Class A
2026-12-31,1239.0,15004.287109375,17603.0,1006.0,Durham - NC,2024-12-31,Class A
2027-12-31,1150.0,16154.6904296875,18285.0,682.0,Durham - NC,2024-12-31,Class A
2028-12-31,878.0,17032.302734375,19127.0,842.0,Durham - NC,2024-12-31,Class A
2029-12-31,848.0,17881.9765625,20012.0,885.0,Durham - NC,2024-12-31,Class A
2024-12-31,1155.0,26985.0234375,31543.0,2862.0,Durham - NC,2024-12-31,Class B
2025-12-31,1504.0,28489.044921875,33507.0,1964.0,Durham - NC,2024-12-31,Class B
2026-12-31,1865.0,30353.703125,34979.0,1472.0,Durham - NC,2024-12-31,Class B
2027-12-31,1564.0,31918.3203125,35840.0,861.0,Durham - NC,2024-12-31,Class B
2028-12-31,1174.0,33092.68359375,36901.0,1061.0,Durham - NC,2024-12-31,Class B
2029-12-31,1120.0,34211.75390625,38017.0,1116.0,Durham - NC,2024-12-31,Class B
2024-12-31,-74.0,15033.3876953125,16299.0,0.0,Durham - NC,2024-12-31,Class C
2025-12-31,-49.0,14984.7802734375,16279.0,-20.0,Durham - NC,2024-12-31,Class C
2026-12-31,-52.0,14932.4189453125,16248.0,-31.0,Durham - NC,2024-12-31,Class C
2027-12-31,-44.0,14888.025390625,16219.0,-29.0,Durham - NC,2024-12-31,Class C
2028-12-31,28.0,14915.025390625,16191.0,-28.0,Durham - NC,2024-12-31,Class C
2029-12-31,43.0,14957.6552734375,16162.0,-29.0,Durham - NC,2024-12-31,Class C
2024-12-31,1815.0,24514.634765625,27078.0,1343.0,East Bay - CA,2024-12-31,Class A
2025-12-31,921.0,25435.380859375,27892.0,814.0,East Bay - CA,2024-12-31,Class A
2026-12-31,1067.0,26501.09375,28987.0,1095.0,East Bay - CA,2024-12-31,Class A
2027-12-31,543.0,27044.5859375,29215.0,228.0,East Bay - CA,2024-12-31,Class A
2028-12-31,666.0,27709.064453125,30060.0,845.0,East Bay - CA,2024-12-31,Class A
2029-12-31,993.0,28701.265625,31226.0,1166.0,East Bay - CA,2024-12-31,Class A
2024-12-31,1386.0,42023.43359375,44945.0,821.0,East Bay - CA,2024-12-31,Class B
2025-12-31,846.0,42870.390625,45536.0,591.0,East Bay - CA,2024-12-31,Class B
2026-12-31,747.0,43616.57421875,46100.0,564.0,East Bay - CA,2024-12-31,Class B
2027-12-31,289.0,43906.3125,46215.0,115.0,East Bay - CA,2024-12-31,Class B
2028-12-31,428.0,44334.421875,46641.0,426.0,East Bay - CA,2024-12-31,Class B
2029-12-31,549.0,44883.78125,47229.0,588.0,East Bay - CA,2024-12-31,Class B
2024-12-31,-151.0,114149.9375,121472.0,0.0,East Bay - CA,2024-12-31,Class C
2025-12-31,364.0,114514.046875,121450.0,-22.0,East Bay - CA,2024-12-31,Class C
2026-12-31,275.0,114789.125,121418.0,-32.0,East Bay - CA,2024-12-31,Class C
2027-12-31,278.0,115065.6171875,121387.0,-31.0,East Bay - CA,2024-12-31,Class C
2028-12-31,311.0,115376.4921875,121354.0,-33.0,East Bay - CA,2024-12-31,Class C
2029-12-31,112.0,115489.0,121322.0,-32.0,East Bay - CA,2024-12-31,Class C
2024-12-31,101.0,3956.4833984375,4142.0,0.0,El Paso - TX,2024-12-31,Class A
2025-12-31,29.0,3986.06518554688,4142.0,0.0,El Paso - TX,2024-12-31,Class A
2026-12-31,14.0,3999.17309570313,4180.0,38.0,El Paso - TX,2024-12-31,Class A
2027-12-31,83.0,4082.63623046875,4280.0,100.0,El Paso - TX,2024-12-31,Class A
2028-12-31,124.0,4205.67138671875,4406.0,126.0,El Paso - TX,2024-12-31,Class A
2029-12-31,133.0,4339.3486328125,4540.0,134.0,El Paso - TX,2024-12-31,Class A
2024-12-31,352.0,17627.390625,18896.0,589.0,El Paso - TX,2024-12-31,Class B
2025-12-31,287.0,17913.7421875,19307.0,411.0,El Paso - TX,2024-12-31,Class B
2026-12-31,316.0,18230.185546875,19365.0,58.0,El Paso - TX,2024-12-31,Class B
2027-12-31,247.0,18478.232421875,19515.0,150.0,El Paso - TX,2024-12-31,Class B
2028-12-31,230.0,18708.2578125,19703.0,188.0,El Paso - TX,2024-12-31,Class B
2029-12-31,220.0,18928.7109375,19904.0,201.0,El Paso - TX,2024-12-31,Class B
2024-12-31,167.0,23173.677734375,24377.0,40.0,El Paso - TX,2024-12-31,Class C
2025-12-31,-48.0,23124.380859375,24369.0,-8.0,El Paso - TX,2024-12-31,Class C
2026-12-31,-65.0,23058.244140625,24358.0,-11.0,El Paso - TX,2024-12-31,Class C
2027-12-31,30.0,23088.462890625,24347.0,-11.0,El Paso - TX,2024-12-31,Class C
2028-12-31,61.0,23149.1328125,24337.0,-10.0,El Paso - TX,2024-12-31,Class C
2029-12-31,27.0,23176.146484375,24327.0,-10.0,El Paso - TX,2024-12-31,Class C
2024-12-31,2224.0,31331.990234375,35262.0,3107.0,Fort Lauderdale - FL,2024-12-31,Class A
2025-12-31,2270.0,33601.61328125,37818.0,2556.0,Fort Lauderdale - FL,2024-12-31,Class A
2026-12-31,1712.0,35313.66015625,38950.0,1132.0,Fort Lauderdale - FL,2024-12-31,Class A
2027-12-31,1845.0,37157.9609375,40996.0,2046.0,Fort Lauderdale - FL,2024-12-31,Class A
2028-12-31,1892.0,39050.58203125,42794.0,1798.0,Fort Lauderdale - FL,2024-12-31,Class A
2029-12-31,1908.0,40959.75,44826.0,2032.0,Fort Lauderdale - FL,2024-12-31,Class A
2024-12-31,1465.0,47278.4296875,51891.0,2420.0,Fort Lauderdale - FL,2024-12-31,Class B
2025-12-31,1652.0,48929.56640625,53487.0,1596.0,Fort Lauderdale - FL,2024-12-31,Class B
2026-12-31,1593.0,50523.28125,55498.0,2011.0,Fort Lauderdale - FL,2024-12-31,Class B
2027-12-31,1329.0,51851.23828125,56203.0,705.0,Fort Lauderdale - FL,2024-12-31,Class B
2028-12-31,1140.0,52991.87109375,57266.0,1063.0,Fort Lauderdale - FL,2024-12-31,Class B
2029-12-31,1182.0,54173.87890625,58470.0,1204.0,Fort Lauderdale - FL,2024-12-31,Class B
2024-12-31,-172.0,53844.8125,56865.0,0.0,Fort Lauderdale - FL,2024-12-31,Class C
2025-12-31,-229.0,53615.30859375,56804.0,-61.0,Fort Lauderdale - FL,2024-12-31,Class C
2026-12-31,-261.0,53353.91015625,56708.0,-96.0,Fort Lauderdale - FL,2024-12-31,Class C
2027-12-31,-260.0,53093.57421875,56610.0,-98.0,Fort Lauderdale - FL,2024-12-31,Class C
2028-12-31,-115.0,52977.91015625,56509.0,-101.0,Fort Lauderdale - FL,2024-12-31,Class C
2029-12-31,2.0,52980.68359375,56409.0,-100.0,Fort Lauderdale - FL,2024-12-31,Class C
2024-12-31,579.0,8384.5361328125,10223.0,1302.0,Fort Myers - FL,2024-12-31,Class A
2025-12-31,677.0,9062.236328125,11414.0,1191.0,Fort Myers - FL,2024-12-31,Class A
