date,market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,date_calculated,slice
2029-12-31,0.0473388507962227,0.0259317494928837,2091.3154296875,0.0655795230472351,367155.8499,0.942854166030884,23661.665584386334,0.54,10884.366168817713,Portland - OR,2024-12-31,Class B
2024-12-31,0.0600100941956043,0.0295189991593361,1370.94348144531,-0.0106713544728159,177485.6748,0.95013839006424,0.0,,,Portland - OR,2024-12-31,Class C
2025-12-31,0.0611100941896439,0.0605979971587658,1454.01989746094,0.0473765049507902,185894.3258,0.947805941104889,16537.544367578404,0.54,7607.270409086065,Portland - OR,2024-12-31,Class C
2026-12-31,0.0597100928425789,0.0519818030297756,1529.6025390625,0.0843823486841934,201580.5256,0.950928568840027,17454.513040377296,0.54,8029.075998573556,Portland - OR,2024-12-31,Class C
2027-12-31,0.0573100931942463,0.0393147543072701,1589.73840332031,0.0898509851880705,219692.7344,0.954206585884094,18203.266251373247,0.54,8373.502475631693,Portland - OR,2024-12-31,Class C
2028-12-31,0.0545100942254066,0.0330781377851963,1642.32397460938,0.0902148270921382,239512.2765,0.955310940742493,18827.160734256442,0.54,8660.493937757963,Portland - OR,2024-12-31,Class C
2029-12-31,0.0528102517127991,0.0273032505065203,1687.16479492188,0.0632124637083663,254652.4375,0.955491304397583,19344.85548760305,0.54,8898.633524297402,Portland - OR,2024-12-31,Class C
2024-12-31,0.0615451112389565,0.0223421715199947,2138.82348632813,-0.0218688874346227,271859.7895,0.887971520423889,0.0,,,Providence - RI,2024-12-31,Class A
2025-12-31,0.0628451108932495,0.0389094278216362,2222.0439453125,0.0182406489199152,276818.6885,0.939909756183624,25062.249394415638,0.54,11528.634721431192,Providence - RI,2024-12-31,Class A
2026-12-31,0.0611451081931591,0.0397262535989285,2310.3173828125,0.0728036738821942,296972.106,0.954127907752991,26452.05948849908,0.54,12167.947364709575,Providence - RI,2024-12-31,Class A
2027-12-31,0.0579451099038124,0.0305488966405392,2380.89501953125,0.0895038475351604,323552.2522,0.946531176567078,27043.096369435323,0.54,12439.824329940247,Providence - RI,2024-12-31,Class A
2028-12-31,0.0544451102614403,0.0271057616919279,2445.43115234375,0.0946578986258644,354179.0284,0.943577647209167,27689.45007768621,0.54,12737.147035735656,Providence - RI,2024-12-31,Class A
2029-12-31,0.0523451082408428,0.0213074702769518,2497.537109375,0.0634823394773771,376663.1418,0.943032622337341,28263.107635664743,0.54,13001.029512405781,Providence - RI,2024-12-31,Class A
2024-12-31,0.0660983398556709,0.0498499944806099,2052.01171875,-0.0112180598976258,232017.4233,0.963412821292877,0.0,,,Providence - RI,2024-12-31,Class B
2025-12-31,0.067398339509964,0.0369668118655682,2127.8681640625,0.0172931476718368,236029.7348,0.942185699939728,24058.163466440288,0.54,11066.755194562531,Providence - RI,2024-12-31,Class B
2026-12-31,0.0656983405351639,0.0378466434776783,2208.40063476563,0.0703925226202801,252644.4633,0.956152617931366,25338.816580469367,0.54,11655.855627015908,Providence - RI,2024-12-31,Class B
2027-12-31,0.0624983422458172,0.0297465696930885,2274.09301757813,0.0872269719068444,274681.8748,0.96262264251709,26269.12115892867,0.54,12083.795733107187,Providence - RI,2024-12-31,Class B
2028-12-31,0.0589983426034451,0.0267541613429785,2334.9345703125,0.0924846518018454,300085.7324,0.963129162788391,26986.122934448995,0.54,12413.616549846536,Providence - RI,2024-12-31,Class B
2029-12-31,0.0568983443081379,0.0209155213087797,2383.77075195313,0.0619992443571246,318690.821,0.962748944759369,27539.67331189348,0.54,12668.249723470999,Providence - RI,2024-12-31,Class B
2024-12-31,0.082087367773056,0.053198404610157,1717.19116210938,0.0052906639366542,127265.0179,0.97325986623764,0.0,,,Providence - RI,2024-12-31,Class C
2025-12-31,0.0833873674273491,0.0368790216743946,1780.51953125,0.0205984959632269,129886.4858,0.970164120197296,20728.753974351097,0.54,9535.226828201505,Providence - RI,2024-12-31,Class C
2026-12-31,0.081687368452549,0.0374357737600803,1847.17468261719,0.065654764774393,138414.1525,0.971285879611969,21529.616236833564,0.54,9903.623468943439,Providence - RI,2024-12-31,Class C
2027-12-31,0.078487366437912,0.0298332497477531,1902.28186035156,0.0781766549527688,149234.908,0.974079430103302,22235.68356512516,0.54,10228.414439957573,Providence - RI,2024-12-31,Class C
2028-12-31,0.0749873667955399,0.0271227210760117,1953.876953125,0.0818501393235956,161449.806,0.976002097129822,22883.85604540352,0.54,10526.57378088562,Providence - RI,2024-12-31,Class C
2029-12-31,0.0728873685002327,0.021274259313941,1995.44421386719,0.0553451867781073,170385.2757,0.976462066173553,23381.70696008181,0.54,10755.585201637632,Providence - RI,2024-12-31,Class C
2024-12-31,0.0569244921207428,-0.0262784324586391,1574.21887207031,-0.0403384393900083,257653.9351,0.849759221076965,0.0,,,Provo - UT,2024-12-31,Class A
2025-12-31,0.0581244938075542,0.0316712781786919,1624.07629394531,0.0121237317580656,260777.6623,0.86095780134201,16779.13386296201,0.54,7718.401576962525,Provo - UT,2024-12-31,Class A
2026-12-31,0.0566244907677174,0.041440449655056,1691.37878417969,0.0754524376499348,280453.9727,0.885569274425507,17973.996992216453,0.54,8268.038616419568,Provo - UT,2024-12-31,Class A
2027-12-31,0.0537244938313961,0.0308294054120779,1743.52294921875,0.0911690769678576,306022.7025,0.900535702705383,18841.255971092025,0.54,8666.97774670233,Provo - UT,2024-12-31,Class A
2028-12-31,0.0505244918167591,0.0277295559644699,1791.8701171875,0.0975444467145342,335873.5177,0.90351814031601,19427.84587162897,0.54,8936.809100949326,Provo - UT,2024-12-31,Class A
2029-12-31,0.0485244914889336,0.0223387274891138,1831.89819335938,0.0671311962399487,358421.1087,0.907166242599487,19942.034410735407,0.54,9173.335828938287,Provo - UT,2024-12-31,Class A
2024-12-31,0.0604432709515095,0.0148159926757216,1535.26513671875,-0.0380899627002818,213496.8077,0.851319670677185,0.0,,,Provo - UT,2024-12-31,Class B
2025-12-31,0.0616432689130306,0.0339167602360249,1587.33630371094,0.0149518418062092,216688.9782,0.908424019813538,17303.693109756663,0.54,7959.698830488064,Provo - UT,2024-12-31,Class B
2026-12-31,0.060143269598484,0.0426954254508018,1655.10827636719,0.0749959359847611,232939.7709,0.885698437690735,17591.121775049105,0.54,8091.916016522588,Provo - UT,2024-12-31,Class B
2027-12-31,0.0572432689368725,0.0324357114732265,1708.79296875,0.08910414411249,253695.6698,0.928303301334381,19035.33785025123,0.54,8756.255411115566,Provo - UT,2024-12-31,Class B
2028-12-31,0.0540432706475258,0.0301634483039379,1760.3359375,0.095163749658842,277838.301,0.93584817647934,19768.886125205096,0.54,9093.687617594343,Provo - UT,2024-12-31,Class B
2029-12-31,0.0520432703197002,0.0246975626796484,1803.81201171875,0.0659852002984622,296171.517,0.937709927558899,20297.429170063933,0.54,9336.817418229408,Provo - UT,2024-12-31,Class B
2024-12-31,0.0688214749097824,0.0305340178310871,1137.23876953125,-0.0248863001336798,120976.0666,0.949480772018433,0.0,,,Provo - UT,2024-12-31,Class C
2025-12-31,0.0700214728713036,0.0351771041750908,1177.24353027344,0.018374093362812,123198.8921,0.952386498451233,13454.290123457875,0.54,6188.973456790622,Provo - UT,2024-12-31,Class C
